"Region","hilo","Species","Neighborhood","tree.uniqueID","hegyi","DBH","drought_fx","post1_fx","spei12","legacy_mean","scaled_leg","scaled_dfx","scaled_spei","rel_dfx","rel_leg","Region1"
"San Jac","high","AC",1,"11ac1_1",1.59037218040108,19.4,0.113767991037326,0.0348887542700114,-1.57253036049761,-0.00530184193994558,0.474440703830556,0.556135186219377,0.28293207510145,1.96561378210641,0.853103194307517,"lat1"
"San Jac","high","AC",1,"11ac1_2",1.26063416682481,45.4,0.183577524320322,-0.01245896606649,-1.55040416505859,-0.0587370848389546,0.392681593933539,0.64881368677942,0.210539478382262,3.08167233891125,0.605230132987378,"lat1"
"San Jac","high","AC",1,"11ac1_3",0.443777249871466,29.5,0.104184193426874,0.0075345618433788,-1.57253036049761,-0.0286143062697859,0.438771242446877,0.543411823801139,0.28293207510145,1.92064411080394,0.807437790693795,"lat1"
"San Jac","high","AC",1,"11ac1_4",4.85559395831027,30.4,0.120695545402483,-0.0290376033854063,-1.55040416505859,-0.0719002493519099,0.372541166836741,0.565332144298272,0.210539478382262,2.68515980300777,0.65897750657565,"lat1"
"San Jac","high","AC",2,"11ac2_1",0.649809686942996,74.9,0.171515522445623,0.0838855230239371,-1.5504041330155,0.0588498644071277,0.572596642210482,0.632800282951495,0.210539373543548,3.00561492276222,0.904861545794175,"lat1"
"San Jac","high","AC",2,"11ac2_10",10.6127508627825,8.1,0.184199796315803,-0.0568036831591161,-1.56757581268287,-0.151331951909636,0.251005922559883,0.649639809412956,0.266721760821848,2.43564607331335,0.3863770645255,"lat1"
"San Jac","high","AC",2,"11ac2_11",5.61077341833843,11.6,0.186351041823363,-0.0609534930555239,-1.56895350989052,-0.120923815454195,0.297532185665352,0.652495783355211,0.271229317425034,2.40569784103651,0.455990970754487,"lat1"
"San Jac","high","AC",2,"11ac2_3",2.45386438735576,17.8,0.237411769896149,0.127000206097482,-1.5504041330155,0.0886072143430427,0.618127163111315,0.720283540882628,0.210539373543548,3.42113462560316,0.858171994814527,"lat1"
"San Jac","high","AC",3,"11ac3_1",7.74112576617428,17.2,0.250105773159314,-0.0135568706144322,-1.56895383685382,-0.0914857140573906,0.342574237253096,0.737135983997599,0.271230387185192,2.7177485223818,0.464736825619697,"lat1"
"San Jac","high","AC",3,"11ac3_2",6.84795551749793,19.8,0.18983827521746,-0.00340142291320826,-1.56895383685382,-0.0565107753729913,0.396087980251208,0.65712540264743,0.271230387185192,2.42275730778925,0.602758588627751,"lat1"
"San Jac","high","AC",3,"11ac3_4",1.37772002749022,47.4,0.200465976974838,-0.0380322989509648,-1.55040431073444,-0.0953562487503417,0.336652088233969,0.67123464270323,0.210539955005249,3.18815800395937,0.501541587421928,"lat1"
"San Jac","high","PJ",1,"11pj1_1",0.649163158956901,61.4,0.0304763909231615,-0.0634771244220514,-1.55040416505859,-0.0723489572075802,0.37185461704501,0.445558016529178,0.210539478382262,2.11626826452096,0.83458181258121,"lat1"
"San Jac","high","PJ",1,"11pj1_2",4.64815607799221,26.1,0.138457176662503,-0.0954614078740509,-1.57253036049761,-0.128502546956396,0.285936274275194,0.588912324185823,0.28293207510145,2.08146186315093,0.485532841701868,"lat1"
"San Jac","high","PJ",1,"11pj1_3",4.65285375273123,26.6,0.1438099812726,-0.00480026409472715,-1.57253036049761,-0.0360850025153413,0.427340631445408,0.596018658832749,0.28293207510145,2.10657861474008,0.716992035588815,"lat1"
"San Jac","high","PJ",1,"11pj1_4",1.5026015111091,59.8,-0.0311497575500319,-0.109265083221457,-1.55040416505859,-0.05816273553884,0.393560382631779,0.363743703108215,0.210539478382262,1.72767457154896,1.08197167200086,"lat1"
"San Jac","high","PJ",2,"11pj2_1",1.04125139693896,54.1,0.14794170229272,-0.150122754445303,-1.5504041330155,-0.157104566349384,0.242173478038868,0.601503894027272,0.210539373543548,2.85696629520396,0.402613317126569,"lat1"
"San Jac","high","PJ",2,"11pj2_15",1.55851689324013,27.9,0.144231653303167,-0.0164732675348138,-1.56895350989052,-0.0674636802354861,0.379329382296731,0.596578466779933,0.271229317425034,2.19953533210813,0.635841558855088,"lat1"
"San Jac","high","PJ",2,"11pj2_16",2.63221710577576,19.5,0.12957889267891,0.0191368036945447,-1.56895350989052,-0.0292055518528442,0.437866601427602,0.577125595232772,0.271229317425034,2.12781420796181,0.758702447170095,"lat1"
"San Jac","high","PJ",2,"11pj2_2",2.31896967397162,39.8,0.132359047640078,-0.186393928597726,-1.5504041330155,-0.131762942927446,0.280947673905048,0.580816503637518,0.210539373543548,2.75870728530207,0.483711589022589,"lat1"
"San Jac","high","PJ",3,"11pj3_1",4.25635467038994,29,0.13013134764315,-0.0566190025556365,-1.55040431073444,-0.169558287198541,0.223118542077271,0.577859029411528,0.210539955005249,2.74465257388851,0.386112409292085,"lat1"
"San Jac","high","PJ",3,"11pj3_2",1.42662683849022,77.1,0.227711215538213,-0.0169409881684907,-1.55040431073444,-0.130217081639907,0.283312933910178,0.707405173269852,0.210539955005249,3.3599568939407,0.400495988176924,"lat1"
"San Jac","high","PJ",3,"11pj3_3",8.97625488176715,11,0.152507782565894,-0.163579933465624,-1.57253052003022,-0.195819973980159,0.182936594374379,0.607565780609998,0.282932597061038,2.14738699931039,0.30109759340085,"lat1"
"San Jac","high","PJ",3,"11pj3_4",1.21605391754946,83,-0.157741119141438,-0.0616380913027196,-1.48605452355607,-0.128491462689667,0.285953233864643,0.195682164455823,1e-04,1956.82164455823,1.461314753237,"lat1"
"San Jac","high","PJ",3,"11pj3_5",5.66750472049122,23.9,0.123612112929863,-0.048780319154436,-1.57253052003022,-0.0786264960934891,0.3622496079946,0.569204152783473,0.282932597061038,2.01180125123821,0.636414204329253,"lat1"
"San Jac","high","PL",1,"11pl1_1",1.22681202823371,46.2,0.0315465623459026,-0.0785639774687904,-1.55040416505859,-0.0867367080706412,0.34984049976651,0.446978766362868,0.210539478382262,2.12301640432167,0.782678118276654,"lat1"
"San Jac","high","PL",1,"11pl1_2",0.466944495881119,98,0.135527858778329,-0.0373645243279745,-1.55040416505859,-0.027830350066362,0.439970742213563,0.585023388443072,0.210539478382262,2.7786873651358,0.752056671416952,"lat1"
"San Jac","high","PL",1,"11pl1_24",2.88855904086101,23.7,-0.0432044965234824,-0.0863183185039857,-1.55040416505859,-0.101499205951409,0.327252997191304,0.347739941441838,0.210539478382262,1.65166145614967,0.941085444008563,"lat1"
"San Jac","high","PL",1,"11pl1_4",2.63930679652026,36,0.129337587720162,-0.0533779154916119,-1.57253036049761,-0.0811153207820781,0.358441557723109,0.576805240967348,0.28293207510145,2.03867037966807,0.621425625609737,"lat1"
"San Jac","high","PL",2,"11pl2_1",0.784702612859565,85.3,0.177872181496335,-0.000759101583221571,-1.5504041330155,-0.0569081203505998,0.395480018727523,0.641239325610658,0.210539373543548,3.04569788927402,0.61674323911888,"lat1"
"San Jac","high","PL",2,"11pl2_2",1.76398371968422,37.9,0.0782524023104899,-0.140190666952434,-1.5504041330155,-0.14154648951741,0.26597826387835,0.508985014102239,0.210539373543548,2.41752887137266,0.522566001962729,"lat1"
"San Jac","high","PL",3,"11pl3_1",0.730393583542967,121.5,0.225420594506331,-0.0464619522567276,-1.55040431073444,-0.0989538517699027,0.331147540959841,0.704364165650943,0.210539955005249,3.34551304351415,0.470136837034872,"lat1"
"San Jac","high","PL",3,"11pl3_3",1.08850775894302,59.9,0.183468750843103,-0.0575785206007535,-1.55040431073444,-0.096794324010732,0.334451747281526,0.648669280101774,0.210539955005249,3.08097947530008,0.515596710898736,"lat1"
"San Jac","low","AC",2,"12ac2_1",32.0653420173296,9.6,0.179032650813182,0.0222508491042219,-1.6481156022718,-0.0219014505828736,0.449042312176388,0.642779954106129,0.530232246554818,1.21226115213209,0.698594144555801,"lat1"
"San Jac","low","AC",2,"12ac2_12",6.07168105441408,17.9,0.199117798144156,0.0919005461291599,-1.60860058181642,0.0117938443487439,0.500598123881655,0.669444812766853,0.400946805320246,1.66965992466794,0.747781018442214,"lat1"
"San Jac","low","AC",2,"12ac2_2",16.9997386324622,14,0.0519668212379018,-0.0477601741056731,-1.60860058181642,-0.0950305139894636,0.337150481853368,0.474088516079808,0.400946805320246,1.18242248046132,0.711155133309773,"lat1"
"San Jac","low","PJ",1,"12pj1_1",1.12352023694262,80.2,0.270689065605094,0.0824436999929119,-1.64811605576917,-0.0143663816812291,0.460571417182526,0.764462175575626,0.530233730309784,1.44174565267471,0.602477705107809,"lat1"
"San Jac","low","PJ",1,"12pj1_2",0.947025307804935,42.7,0.26049394638294,0.122090562727401,-1.64811605576917,0.0232918337297773,0.51819073367245,0.75092722815362,0.530233730309784,1.41621927317769,0.690067844452222,"lat1"
"San Jac","low","PL",1,"12pl1_1",9.30379184255934,8.7,0.224741725925135,-0.0864105907752957,-1.64811605576917,-0.185161621630436,0.199244509409576,0.703462905905694,0.530233730309784,1.3267034247231,0.283233853181004,"lat1"
"San Jac","low","PL",1,"12pl1_2",12.5011328060636,8.3,0.417075145767556,0.0513732233312582,-1.60860129156026,-0.0880570725072292,0.347820263397806,0.958803002312306,0.400949127463665,2.39133330549322,0.3627650962283,"lat1"
"San Jac","low","PL",1,"12pl1_3",1.94591458242924,31.5,0.282898488637422,0.115769688190129,-1.64811605576917,0.02928496759418,0.527360586070676,0.780671294389704,0.530233730309784,1.47231541443733,0.675521938440101,"lat1"
"San Jac","low","PL",1,"12pl1_4",14.5936809189123,7.8,0.135782870693411,0.00748419670547949,-1.60772183053842,-0.116606553704901,0.304137853735052,0.585361939938882,0.398071702501051,1.47049372326921,0.519572307292147,"lat1"
