"","tree.uniqueID","Year","leg2_mean","leg2_50","leg2_025","leg2_975","pred_mean","pred_50","pred_025","pred_975","leg1_mean","leg1_50","leg1_025","leg1_975","Site","Species","Neighborhood","Region","hilo","hegyi","DBH","reduction","spei12","post1","post2","spei_post1","spei_post2","Year_post1","Year_post2","drought_fx"
"14","10ac1_2",1959,0.193460500283885,0.193209269314044,0.174429249508053,0.215015083723087,0.805614760340132,0.80599796156005,0.783984264638419,0.827331199550608,0.268822263968442,0.26920546518836,0.247191768266729,0.290538703178918,"sl","AC",1,"Mammoth","high",0.792873781442952,187.7,"no",-1.57518131114403,0.53679249637169,0.625205711520458,-1.33733898536395,-1.24838936836364,1960,1961,-0.500247224508055
"15","10ac1_2",1960,-0.0998765363313344,-0.100295148252458,-0.111157357284075,-0.0858062719132782,0.818680434315254,0.81885423442588,0.796546498883139,0.841233060720709,0.193474722794796,0.193648522905422,0.171340787362681,0.216027349200251,"sl","AC",1,"Mammoth","high",0.792873781442952,187.7,"yes",-1.33733898536395,0.625205711520458,1.07485261521082,-1.24838936836364,-0.194995633816734,1961,1962,0.212316445514225
"16","10ac1_2",1968,-0.282474160938853,-0.283071202456917,-0.293676948380129,-0.267883183498896,1.12790516459757,1.12752978604332,1.11001947027186,1.14843130236643,-0.238538405783987,-0.238913784338237,-0.256424100109702,-0.218012268015126,"sl","AC",1,"Mammoth","high",0.792873781442952,187.7,"no",-1.51086091961417,1.36644357038156,1.24910490743193,0.842066107496866,-0.249092479570667,1969,1970,-0.418232540105798
"17","10ac1_2",1977,-0.450054221798528,-0.450527191924844,-0.462216893054676,-0.435926286021945,1.10096407154991,1.10035006417152,1.0857955202114,1.11814058833291,-0.060129152147999,-0.0607431595263911,-0.075297703486513,-0.0429526353649959,"sl","AC",1,"Mammoth","high",0.792873781442952,187.7,"yes",-1.95712685884876,1.16109322369791,1.38068788589955,0.659049250066537,-0.493186321902175,1978,1979,0.251348114764829
"18","10ac1_2",1987,-0.0465030413204632,-0.0469691218071498,-0.0586835110479451,-0.0319667863173018,0.863790308948365,0.863624491938514,0.84673536431439,0.882365671859685,0.0173443880660937,0.0171785710562434,0.00028944343211953,0.0359197509774141,"sl","AC",1,"Mammoth","high",0.792873781442952,187.7,"no",-1.44503741033721,0.846445920882271,0.986039116602942,-0.942350057055008,-0.433219802467772,1988,1989,-0.441318002829038
"19","10ac1_2",1994,-0.198152224473077,-0.199307445004688,-0.210697890039391,-0.180727487079122,1.20574821961706,1.20573338842213,1.18085614763731,1.23224952199431,0.323271297830621,0.323256466635689,0.298379225850869,0.349772600207865,"sl","AC",1,"Mammoth","high",0.792873781442952,187.7,"yes",-1.53895132603078,0.882476921786442,1.25547259197351,1.3668932209129,0.363502655145601,1995,1996,0.0704765163429154
"20","10ac1_2",2007,-0.0413627329054156,-0.0423884529221185,-0.0519745088800153,-0.0264750962854232,0.928888413180037,0.928320134097138,0.915935549020438,0.944123811648774,0.0100797147187802,0.00951143563588075,-0.00287314944081938,0.0253151131875167,"sl","AC",1,"Mammoth","high",0.792873781442952,187.7,"no",-1.39332607063783,0.918808698461257,1.03375410338649,-0.504548595632735,-0.0771853841341844,2008,2009,-0.233087074050855
"21","10ac1_2",2012,0.351383505778375,0.351632122692268,0.326045746810705,0.376412480854528,0.802343307000034,0.802484750560177,0.780512074423881,0.824027700708746,0.375875642510016,0.376017086070159,0.354044409933863,0.397560036218728,"sl","AC",1,"Mammoth","high",0.792873781442952,187.7,"yes",-1.42493918258355,0.426467664490018,0.423043941037459,-1.36140365486904,-1.54921500174006,2013,2014,0.0276870647209321
"22","10ac1_2",2013,0.38016146675301,0.380372904582447,0.349926819471894,0.407751540988099,0.774851148763636,0.774702307954657,0.747118528876314,0.799521610479973,0.351807207726177,0.351658366917198,0.324074587838855,0.376477669442514,"sl","AC",1,"Mammoth","high",0.792873781442952,187.7,"yes",-1.36140365486904,0.423043941037459,0.354267470732775,-1.54921500174006,-1.82405314854576,2014,2015,0.374205921078779
"23","10ac1_2",2014,NA,NA,NA,NA,0.73392685884075,0.733977092318298,0.705039409132602,0.761606044779356,0.379659388107975,0.379709621585523,0.350771938399827,0.407338574046581,"sl","AC",1,"Mammoth","high",0.792873781442952,187.7,"yes",-1.54921500174006,0.354267470732775,NA,-1.82405314854576,NA,2015,2016,0.379229856168999
"24","10ac1_2",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sl","AC",1,"Mammoth","high",0.792873781442952,187.7,"yes",-1.82405314854576,NA,NA,NA,NA,2016,2017,0.480151711375162
"25","10ac1_3",1968,-0.416709103751469,-0.41734554915044,-0.428306913278167,-0.402203372316481,1.12821597938779,1.12795663894619,1.11069949670028,1.14893180347822,-0.83878382940361,-0.83904316984521,-0.85630031209112,-0.818068005313182,"sl","AC",1,"Mammoth","high",17.7141165044808,10.4,"no",-1.51086091961417,1.9669998087914,1.38347284452474,0.842066107496866,-0.249092479570667,1969,1970,-0.289143146188594
"26","10ac1_3",1977,-0.0834502749683989,-0.0836290493129341,-0.0971305655121832,-0.0687518671246118,1.1009424100455,1.10062477014085,1.08507287745819,1.11923927106782,0.287139828614539,0.286822188709895,0.271270296027229,0.305436689636863,"sl","AC",1,"Mammoth","high",17.7141165044808,10.4,"yes",-1.95712685884876,0.813802581430959,1.01407581895524,0.659049250066537,-0.493186321902175,1978,1979,0.515387599185884
"27","10ac1_3",1987,0.448945156663226,0.448671123882649,0.4369624093919,0.463050601479023,0.864253287260355,0.864247432452226,0.847114905724246,0.882070586889067,0.364920095410344,0.364914240602215,0.347781713874235,0.382737395039056,"sl","AC",1,"Mammoth","high",17.7141165044808,10.4,"no",-1.44503741033721,0.499333191850011,0.49064130500991,-0.942350057055008,-0.433219802467772,1988,1989,-0.048245480006207
"28","10ac1_3",1994,-0.370657816982461,-0.371054984243131,-0.383812494255172,-0.355368045121821,1.20523009218605,1.20513155835021,1.18114812612763,1.23107494345903,0.608800011759592,0.608701477923743,0.584718045701166,0.634644863032572,"sl","AC",1,"Mammoth","high",17.7141165044808,10.4,"yes",-1.53895132603078,0.596430080426462,1.42799990895476,1.3668932209129,0.363502655145601,1995,1996,0.17416276362134
"29","10ac1_3",2007,-0.355220243051992,-0.355808984015355,-0.366613217482578,-0.34002931081306,0.929010863984083,0.928362543252522,0.915960710038377,0.944541836424199,0.379419442383747,0.378771121652186,0.366369288438041,0.394950414823863,"sl","AC",1,"Mammoth","high",17.7141165044808,10.4,"yes",-1.39332607063783,0.549591421600336,1.34731270406058,-0.504548595632735,-0.0771853841341844,2008,2009,0.233644937106698
"30","10ac1_3",2012,0.174725422246754,0.17474334768585,0.150118279373348,0.199831752635573,0.802270352564016,0.801979406903924,0.779763079240759,0.826188250665126,0.225759639524935,0.225468693864843,0.203252366201678,0.249677537626045,"sl","AC",1,"Mammoth","high",17.7141165044808,10.4,"no",-1.42493918258355,0.576510713039081,0.599829527418423,-1.36140365486904,-1.54921500174006,2013,2014,-0.502363437497512
"31","10ac1_3",2013,-0.117369131081729,-0.116948688308131,-0.147456797767562,-0.0901239817868702,0.774268498923245,0.774462182312392,0.747281146136712,0.799798027177791,0.174438971504822,0.174632654893969,0.147451618718289,0.199968499759368,"sl","AC",1,"Mammoth","high",17.7141165044808,10.4,"yes",-1.36140365486904,0.599829527418423,0.85050785610687,-1.54921500174006,-1.82405314854576,2014,2015,0.122954472146753
"32","10ac1_3",2014,NA,NA,NA,NA,0.733841113948469,0.733648102178585,0.704428777327545,0.763466133382652,-0.116666742158401,-0.116859753928285,-0.146079078779325,-0.0870417227242179,"sl","AC",1,"Mammoth","high",17.7141165044808,10.4,"yes",-1.54921500174006,0.85050785610687,NA,-1.82405314854576,NA,2015,2016,0.0874795687257369
"33","10ac1_3",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sl","AC",1,"Mammoth","high",17.7141165044808,10.4,"no",-1.82405314854576,NA,NA,NA,NA,2016,2017,-0.293877277094099
"34","10ac1_4",1924,0.367672405350999,0.366708465307117,0.356839542472503,0.382507334681212,1.1699804290259,1.16959471536096,1.14879530671562,1.1925493827354,0.606299453572876,0.60591373990793,0.585114331262589,0.62886840728237,"sl","AC",1,"Mammoth","high",1.2409604983801,120.8,"yes",-1.75645984309405,0.563680975453028,0.622602749660223,1.12665505846153,-0.0902027465608272,1925,1926,0.37591457142956
"35","10ac1_4",1934,0.21991346202299,0.219509709907638,0.193609754244851,0.247409855054281,1.0370453146352,1.0363668771434,1.02550098441271,1.05177179140035,0.0828025607300694,0.0821241232382657,0.0712582305075789,0.0975290374952198,"sl","AC",1,"Mammoth","high",1.2409604983801,120.8,"no",-1.5801073545413,0.954242753905134,1.00393543971628,0.225105622523544,1.49048368589492,1935,1936,-0.229712651647943
"36","10ac1_4",1959,0.235695730972594,0.235508694333545,0.214513774268925,0.257641287055478,0.806100044583197,0.806074357415096,0.782725822058784,0.829770196329446,0.205712025596408,0.205686338428307,0.182337803071995,0.229382177342657,"sl","AC",1,"Mammoth","high",1.2409604983801,120.8,"no",-1.57518131114403,0.600388018986789,0.583320835886602,-1.33733898536395,-1.24838936836364,1960,1961,-0.381402064079086
"37","10ac1_4",1960,0.228971245012937,0.228084714282465,0.218060875178054,0.244687817101062,0.818986898157377,0.818915381722755,0.798494314299366,0.84059984425777,0.235666062270775,0.235594545836153,0.215173478412764,0.257279008371168,"sl","AC",1,"Mammoth","high",1.2409604983801,120.8,"yes",-1.33733898536395,0.583320835886602,0.745523745094216,-1.24838936836364,-0.194995633816734,1961,1962,0.167809398878505
"38","10ac1_4",1968,-0.250505413306012,-0.250999082584546,-0.261951613480862,-0.236134092438538,1.12843022175564,1.12815075314009,1.11005450586903,1.14958865084732,-0.119875891455918,-0.120155360071471,-0.13825160734253,-0.0987174623642404,"sl","AC",1,"Mammoth","high",1.2409604983801,120.8,"no",-1.51086091961417,1.24830611321156,1.21720169974705,0.842066107496866,-0.249092479570667,1969,1970,-0.278007220847038
"39","10ac1_4",1977,-0.554489142025064,-0.554756500270096,-0.56736785258493,-0.53953159412988,1.10082384861139,1.10022963867118,1.0851082704088,1.11921974148052,0.0572328209570999,0.0566386110168895,0.0415172427545099,0.0756287138262326,"sl","AC",1,"Mammoth","high",1.2409604983801,120.8,"yes",-1.95712685884876,1.04359102765429,1.48514403925899,0.659049250066537,-0.493186321902175,1978,1979,0.269590876475024
"40","10ac1_4",1987,0.0896049299880411,0.0890836342745647,0.0769025990471453,0.105456585177281,0.864308386691927,0.864369288731831,0.847534218669852,0.881630463885589,0.122801681039831,0.122862583079736,0.106027513017756,0.140123758233493,"sl","AC",1,"Mammoth","high",1.2409604983801,120.8,"no",-1.44503741033721,0.741506705652096,0.849906712569059,-0.942350057055008,-0.433219802467772,1988,1989,-0.345200045852757
"41","10ac1_4",1994,-0.232207206427427,-0.233076604972949,-0.244537642545933,-0.215547208049699,1.20507950626405,1.20514253370869,1.18038813900012,1.2314918114564,0.309622275722914,0.30968530316755,0.284930908458982,0.336034580915259,"sl","AC",1,"Mammoth","high",1.2409604983801,120.8,"no",-1.53895132603078,0.895457230541138,1.28977946014756,1.3668932209129,0.363502655145601,1995,1996,-0.081220868137925
"42","10ac1_4",2007,0.649293476037087,0.648397801808023,0.638037432555021,0.663902749986329,0.929055911988797,0.928728580285568,0.915932399313834,0.943694825826021,-0.00368842457164954,-0.00401575627487921,-0.0168119372466127,0.0109504892655745,"sl","AC",1,"Mammoth","high",1.2409604983801,120.8,"no",-1.39332607063783,0.932744336560447,0.342803279150496,-0.504548595632735,-0.0771853841341844,2008,2009,-0.634442524534877
"43","10ac1_4",2012,NA,NA,NA,NA,0.802095495911227,0.801994848172272,0.780026719434096,0.825730939449273,0.666975804352653,0.666875156613698,0.644907027875522,0.690611247890699,"sl","AC",1,"Mammoth","high",1.2409604983801,120.8,"yes",-1.42493918258355,0.135119691558574,NA,-1.36140365486904,NA,2013,2014,0.323958305196631
"44","10ac1_4",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sl","AC",1,"Mammoth","high",1.2409604983801,120.8,"yes",-1.36140365486904,NA,NA,NA,NA,2014,2015,0.812712223119905
"45","10ac1_5",1960,-0.281876134124613,-0.282714102676961,-0.293129558834696,-0.266667428042757,0.818809074165817,0.818791680350089,0.797033148076527,0.841996373984625,0.323336936374137,0.323319542558409,0.301561010284847,0.346524236192945,"sl","AC",1,"Mammoth","high",8.09634509299352,22.8,"no",-1.33733898536395,0.49547213779168,1.25687949032224,-1.24838936836364,-0.194995633816734,1961,1962,-0.505268927239619
"46","10ac1_5",1968,-0.318651423600749,-0.319061039335332,-0.330099807965108,-0.304051579570129,1.1280428635787,1.12755975002418,1.11066767358187,1.14853052087529,-0.333390775098797,-0.333873888653321,-0.350765965095634,-0.31290311780221,"sl","AC",1,"Mammoth","high",8.09634509299352,22.8,"no",-1.51086091961417,1.4614336386775,1.28527499482301,0.842066107496866,-0.249092479570667,1969,1970,-0.354204066282101
"47","10ac1_5",1977,-0.119911523092006,-0.120358064379606,-0.13298066517661,-0.104873042818882,1.10121808973902,1.10070709736074,1.08451622851056,1.12000982063863,0.292897346763412,0.29238635438513,0.276195485534952,0.311689077663022,"sl","AC",1,"Mammoth","high",8.09634509299352,22.8,"yes",-1.95712685884876,0.808320742975607,1.05056682898484,0.659049250066537,-0.493186321902175,1978,1979,0.460858344241721
"48","10ac1_5",1987,0.168317819617612,0.167556269643755,0.155887377609674,0.183460096272992,0.864186860053817,0.864278653725113,0.8466428044706,0.882571304624504,0.290743043189329,0.290834836860625,0.273198987606112,0.309127487760016,"sl","AC",1,"Mammoth","high",8.09634509299352,22.8,"no",-1.44503741033721,0.573443816864488,0.771435187219154,-0.942350057055008,-0.433219802467772,1988,1989,-0.0698710934277292
"49","10ac1_5",1994,-0.318831334703902,-0.31970168091852,-0.331568715800283,-0.302772450569953,1.20637837805131,1.20619260501785,1.18192000478449,1.23388138260168,0.205204333377407,0.205018560343946,0.180745960110587,0.232707337927776,"sl","AC",1,"Mammoth","high",8.09634509299352,22.8,"yes",-1.53895132603078,1.0011740446739,1.37602185902456,1.3668932209129,0.363502655145601,1995,1996,0.155538634367714
"50","10ac1_5",2007,-0.156194644550505,-0.156752563754213,-0.166842087605373,-0.142189254427028,0.928535192779751,0.928106531939624,0.915148214723636,0.94380343539502,0.0756568045167792,0.0752281436766522,0.0622698264606644,0.0909250471320482,"sl","AC",1,"Mammoth","high",8.09634509299352,22.8,"yes",-1.39332607063783,0.852878388262972,1.14827421387468,-0.504548595632735,-0.0771853841341844,2008,2009,0.144689705072062
"51","10ac1_5",2012,0.283345172255518,0.283168268037474,0.257249288065911,0.309676872477716,0.802771856509809,0.802947233037716,0.778616629264867,0.826724408046727,0.167253115560413,0.16742849208832,0.143097888315471,0.191205667097331,"sl","AC",1,"Mammoth","high",8.09634509299352,22.8,"no",-1.42493918258355,0.635518740949396,0.491472961739004,-1.36140365486904,-1.54921500174006,2013,2014,-0.641733703886499
"52","10ac1_5",2013,0.3115023689207,0.311469755204919,0.282791242801131,0.340197267707343,0.7747669058662,0.774929510988128,0.750435485536198,0.799064461455137,0.283293944127195,0.283456549249125,0.258962523797193,0.307591499716133,"sl","AC",1,"Mammoth","high",8.09634509299352,22.8,"yes",-1.36140365486904,0.491472961739004,0.422848860427537,-1.54921500174006,-1.82405314854576,2014,2015,0.101977501833478
"53","10ac1_5",2014,-0.0817147605353651,-0.0822834342231825,-0.0940131435309701,-0.0665371687061924,0.733912578782485,0.734804449664887,0.704840364502921,0.762267514415368,0.311063718354948,0.31195558923735,0.281991504075384,0.339418653987831,"sl","AC",1,"Mammoth","high",8.09634509299352,22.8,"yes",-1.54921500174006,0.422848860427537,1.12704915259627,-1.82405314854576,0.282052966060162,2015,2016,0.305522011478645
"54","10ac1_5",2015,NA,NA,NA,NA,1.04536427211375,1.04448384268652,1.03333607676884,1.06161880166328,-0.0816848804825212,-0.0825653099097493,-0.09371307582743,-0.0654303509329872,"sl","AC",1,"Mammoth","high",8.09634509299352,22.8,"yes",-1.82405314854576,1.12704915259627,NA,0.282052966060162,NA,2016,2017,0.402491593842329
"55","10ac1_6",1977,-0.0515006246977195,-0.0519873804223061,-0.0638445385149733,-0.0362790404123795,1.10119784961701,1.10067200083631,1.08647083269005,1.12039811038786,0.0823270249539481,0.0818011761732503,0.0676000080269867,0.101527285724796,"sl","AC",1,"Mammoth","high",15.2221994281785,10.2,"yes",-1.95712685884876,1.01887082466306,0.982095446847472,0.659049250066537,-0.493186321902175,1978,1979,0.471485039729336
"56","10ac1_6",1987,0.234129761463336,0.233752906362032,0.222314287438671,0.248745820693148,0.864277448169003,0.864305660174751,0.847653350831313,0.883291308299924,0.257212099991711,0.257240311997459,0.240588002654021,0.276225960122632,"sl","AC",1,"Mammoth","high",15.2221994281785,10.2,"no",-1.44503741033721,0.607065348177292,0.705132272184124,-0.942350057055008,-0.433219802467772,1988,1989,-0.0564884681795524
"57","10ac1_6",1994,-0.338316545483703,-0.339178630773635,-0.350849146533471,-0.323259250975144,1.20591916150421,1.20550670467013,1.18071438139614,1.23146850418252,-0.179943947151685,-0.180356403985756,-0.205148727259749,-0.154394604473374,"sl","AC",1,"Mammoth","high",15.2221994281785,10.2,"no",-1.53895132603078,1.38586310865589,1.39554837685791,1.3668932209129,0.363502655145601,1995,1996,-0.106941288677715
"58","10ac1_6",2007,-0.00708147657848458,-0.00771742418509525,-0.0184432316337199,0.00790826253464615,0.929602595307332,0.928983194482051,0.916643536302589,0.944181564188868,-0.0411241582829286,-0.0417435591082096,-0.054083217287672,-0.0265451894013927,"sl","AC",1,"Mammoth","high",15.2221994281785,10.2,"no",-1.39332607063783,0.970726753590261,0.998851185635406,-0.504548595632735,-0.0771853841341844,2008,2009,-0.281924402884478
"59","10ac1_6",2012,0.221855825593479,0.222047466180277,0.197832827450447,0.248988246197849,0.801774643428221,0.802099425800825,0.779812655402859,0.824165248157019,0.0978420860541057,0.0981668684267104,0.0758800980287437,0.120232690782904,"sl","AC",1,"Mammoth","high",15.2221994281785,10.2,"no",-1.42493918258355,0.703932557374115,0.553075391649436,-1.36140365486904,-1.54921500174006,2013,2014,-0.641311407920932
"60","10ac1_6",2013,0.356280227414166,0.35631000459322,0.327068513243247,0.383433645725344,0.774381134434829,0.774373214218463,0.7488900375204,0.798642060470279,0.221305742785393,0.221297822569027,0.195814645870964,0.245566668820843,"sl","AC",1,"Mammoth","high",15.2221994281785,10.2,"no",-1.36140365486904,0.553075391649436,0.377622681306509,-1.54921500174006,-1.82405314854576,2014,2015,-0.0269916877236674
"61","10ac1_6",2014,0.0133164616912189,0.0125790975539665,0.00177052265667578,0.028855806102819,0.733786235261692,0.733574298150263,0.705211317121576,0.762780324904153,0.356163553955183,0.355951616843754,0.327588635815067,0.385157643597644,"sl","AC",1,"Mammoth","high",15.2221994281785,10.2,"yes",-1.54921500174006,0.377622681306509,1.03169028423083,-1.82405314854576,0.282052966060162,2015,2016,0.193099077520564
"62","10ac1_6",2015,NA,NA,NA,NA,1.04518319995538,1.04454299535544,1.03340353176102,1.0603259972669,0.0134929157245451,0.0128527111246111,0.00171324753018733,0.028635713036072,"sl","AC",1,"Mammoth","high",15.2221994281785,10.2,"yes",-1.82405314854576,1.03169028423083,NA,0.282052966060162,NA,2016,2017,0.449073138136445
"63","10ac1_7",1959,0.488099135955219,0.487921275893562,0.46751432106301,0.509287640583149,0.806176132373502,0.806744400527454,0.782921793993474,0.827430906735069,0.410794161419959,0.411362429573911,0.387539823039931,0.432048935781526,"sl","AC",1,"Mammoth","high",7.88853505723957,22.8,"no",-1.57518131114403,0.395381970953543,0.331099244649368,-1.33733898536395,-1.24838936836364,1960,1961,-0.279522000593195
"64","10ac1_7",1960,-0.0029740751338739,-0.00388472384539307,-0.0141714086716464,0.0110865602322995,0.819173542021563,0.819149784757182,0.798281962729672,0.841002572482443,0.488074297372195,0.488050540107814,0.467182718080304,0.509903327833075,"sl","AC",1,"Mammoth","high",7.88853505723957,22.8,"yes",-1.33733898536395,0.331099244649368,0.977756750760957,-1.24838936836364,-0.194995633816734,1961,1962,0.426546029654318
"65","10ac1_7",1968,0.0365589136948176,0.0358938105213762,0.0253822357760532,0.0522268609801576,1.12768510804057,1.12723590557339,1.10953766143048,1.14835567093611,-0.45499071988222,-0.455439922349403,-0.473138166492312,-0.434320156986684,"sl","AC",1,"Mammoth","high",7.88853505723957,22.8,"no",-1.51086091961417,1.58267582792279,0.930222065100519,0.842066107496866,-0.249092479570667,1969,1970,-0.508948926939422
"66","10ac1_7",1977,-0.978366565018588,-0.978973458654454,-0.991249770174821,-0.963713712060944,1.10085354901807,1.10044991147737,1.08581653447194,1.11891407180249,0.326831561403141,0.326427923862442,0.311794546857018,0.344892084187562,"sl","AC",1,"Mammoth","high",7.88853505723957,22.8,"yes",-1.95712685884876,0.774021987614925,1.9089751445599,0.659049250066537,-0.493186321902175,1978,1979,0.535746983907198
"67","10ac1_7",1987,0.263045125546663,0.262461075795227,0.250190832194227,0.277946430101005,0.86425148169912,0.864125079759346,0.84753541926464,0.882364255914253,0.228388658822937,0.228262256883163,0.211672596388457,0.24650143303807,"sl","AC",1,"Mammoth","high",7.88853505723957,22.8,"no",-1.44503741033721,0.635862822876183,0.676501241407271,-0.942350057055008,-0.433219802467772,1988,1989,-0.0250000010486865
"68","10ac1_7",1994,-0.331039950499963,-0.33174910003499,-0.34299081374971,-0.314970647595244,1.20551794860617,1.20542353223156,1.18043040716397,1.23108833256589,-0.15499012350089,-0.155084539875497,-0.180077664943093,-0.129419739541169,"sl","AC",1,"Mammoth","high",7.88853505723957,22.8,"no",-1.53895132603078,1.36050807210706,1.38840091277414,1.3668932209129,0.363502655145601,1995,1996,-0.0697866879216719
"69","10ac1_7",2007,-0.314937420372005,-0.31565725845923,-0.325358784477739,-0.300010714133391,0.928945865682432,0.928450019981661,0.915174160793388,0.944090120161691,0.0848843868514445,0.0843885411506738,0.0711126819624012,0.100028641330704,"sl","AC",1,"Mammoth","high",7.88853505723957,22.8,"yes",-1.39332607063783,0.844061478830987,1.30730305127931,-0.504548595632735,-0.0771853841341844,2008,2009,0.0491617929438374
